"zkrBudovy";"cisloMistnosti";"katedra";"pracoviste";"typCiselne";"typ";"kapacita";"spolecnyFond";"provozOd";"provozDo";"poznamka";"plocha";"vyskaMistnosti";"dvereCislo";"podlazi";"obec";"ulice";"cisloPopisne";"adresaBudovy";"serial";"urlMistnost";"urlBudova";"identifikatorMistnost";"identifikatorBudova"
"ZX";"NPNEU1";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Neurologické oddìlení - 1.patro, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPNEU2";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Neurologické oddìlení  - 2.patro, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPNEUA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Neurologické oddìlení  - ambulance, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"DB";"02005";"JC";"Jazykové centrum";"8";"Jiná";"10";"ne";"1.9.2017";"";"";"10.0";"";"";"2";"Pardubice";"Studentská";" 95";"Studentská,95, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DB";"032302005";""
"DB";"02029";"JC";"Jazykové centrum";"8";"Jiná";"10";"ne";"1.9.2017";"";"";"";"";"";"2";"Pardubice";"Studentská";" 95";"Studentská,95, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DB";"032302029";""
"ZX";"NPNEUJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Neurologické oddìlení  - JIP, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPNOV";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Novorozenecké oddìlení, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPOCN";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Oèní oddìlení, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPONK2";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Onkologie - 2.patro, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPONK3";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Onkologie - 3.patro, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPORL";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"ORL oddìlení, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPORTN";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Ortopedické oddìlení - nová budova, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPORTS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Ortopedické oddìlení - stará budova, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGKG";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení- konzervativní gynekologie, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGOG";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení - operaèní gynekologie, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGOS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení - operaèní sál, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGPS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení - porodní sál, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGRI";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení - rizikové, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGSN";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení - šestinedìlí, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPGYA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Porodnicko-gynekologické oddìlení - gynekologie ambulance, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPLC";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Plicní oddìlení, NPK a.s. Pardubická nemocnice, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPSST";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Psychiatrické oddìlení - stacionáø, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPPSY";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Psychiatrické oddìlení - lùžková èást, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPTRA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Traumatologické oddìlení, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPURO";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Urologické oddìlení - lùžková èást, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NPUROA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Urologické oddìlení - ambulance, NPK a.s. Pardubická nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://pardubice.nempk.cz/";"";"";""
"ZX";"NSARO";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Anesteziologicko resuscitaèní oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSCOSC";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Centrální operaèní sály - chirurgické, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSCOSS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Centrální operaèní sály - sterilizace, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSDET";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Dìtské oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSCHI";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSCHIJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení JIP, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSINT";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSINTJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení - JIP, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSLDN";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Léèebna dlouhodobì nemocných, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSNOV";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Novorozenecké oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSORL";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"ORL oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSPSY";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Psychiatrické oddìlení, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSRD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NSURO";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Urologické oddìlení,  NPK a.s. Svitavská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://svitavy.nempk.cz/";"";"";""
"ZX";"NUARO";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Anesteziologicko resuscitaèní oddìlení, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUCOSC";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Centrální operaèní sály - chirurgické, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUCOSS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Centrální operaèní sály - sterilizace, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUDET";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Dìtské oddìlení, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUCHI";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUINT";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUINTJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení - JIP, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"ZX";"NUNEU";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Neurologické oddìlení, NPK a.s. Orlickoústecká nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://usti.nempk.cz/";"";"";""
"DA";"01005";"DFJ";"Dopravní fakulta Jana Pernera";"9";"Kanceláø";"1";"ne";"1.1.2017";"";"kanceláø prodìkanù";"18.0";"";"";"1";"Pardubice";"Studentská";" 95";"Studentská,95, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DA";"031901005";""
"CA";"SU401";"FEI";"Fakulta elektrotechniky a informatiky";"2";"Uèebna";"20";"ne";"1.10.2011";"";"místnost è.: 04011";"35.0";"";"";"4";"Pardubice";"nám. Ès. legií";" 565";"nám. Ès. legií,565, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=CA";"010204011";""
"TB";"MULTI";"KTS";"Katedra tìlovýchovy a sportu";"8";"Jiná";"12";"ne";"31.3.2014";"";"";"534.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"031201003";""
"DA";"01008";"DFJ";"Dopravní fakulta Jana Pernera";"8";"Jiná";"16";"ne";"1.9.2017";"";"";"27.0";"";"";"1";"Pardubice";"Studentská";" 95";"Studentská,95, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DA";"031901008";""
"ZX";"D1NM";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Nukleární medicína, DIMED Chrudim";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://www.dimed.cz";"";"";""
"ZX";"D1RD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, DIMED Chrudim";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://www.dimed.cz";"";"";""
"ZX";"D2NM";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Nukleární medicína, DIMED Hlinsko";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://www.dimed.cz";"";"";""
"ZX";"D2RD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, DIMED Hlinsko";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://www.dimed.cz";"";"";""
"ZX";"FHCHIJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení - JIP, Fakultní nemocnice Hradec Králové";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnhk.cz";"";"";""
"ZX";"FHNM";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Nukleární medicína, Fakultní nemocnice Hradec Králové";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnhk.cz";"";"";""
"ZX";"FHRD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, Fakultní nemocnice Hradec Králové";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnhk.cz";"";"";""
"ZX";"FHRT";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radioterapie, Fakultní nemocnice Hradec Králové";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnhk.cz";"";"";""
"ZX";"FHTRA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Traumatologické oddìlení, Fakultní nemocnice Hradec Králové";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnhk.cz";"";"";""
"ZX";"FVNM";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Nukleární medicína, Fakultní nemocnice Královské Vinohrady";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnkv.cz";"";"";""
"ZX";"FVRD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, Fakultní nemocnice Královské Vinohrady";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.fnkv.cz";"";"";""
"ZX";"MPRD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, Multiscan s.r.o. Pardubice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.multiscan.cz";"";"";""
"ZX";"MPRT";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radioterapie, Multiscan s.r.o. Pardubice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.multiscan.cz";"";"";""
"ZX";"NCARO";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Anesteziologicko resuscitaèní oddìlení, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCDET";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Dìtské oddìlení, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCCHIJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení - JIP, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCCHIM";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení - muži, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCCHIZ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Chirurgické oddìlení - ženy, NPK a.s. NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCINTA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení A, NPK a.s. NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCINTB";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení B, NPK a.s. NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCINTC";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení C, NPK a.s. NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCINTJ";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Interní oddìlení - JIP, NPK a.s. NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCLDNA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Léèebna dlouhodobì nemocných - stanice A+B, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCLDNI";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Léèebna dlouhodobì nemocnýách - stanice N a DIOP - dlouhodobá intenzivní ošetøovatelská péèe, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCLDNR";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Léèebna dlouhodobì nemocných - stanice R, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCNEU";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Neurologické oddìlení, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCNOV";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Novorozenecké oddìlení, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCPGOS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Gynekologicko - porodnické oddìlení - operaèní sál, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCPGPS";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Gynekologicko - porodnické oddìlení  - porodní sály, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCPGYA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Gynekologicko - porodnické oddìlení  - ambulance, pøíjem,  NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCPGYG";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Gynekologicko - porodnické oddìlení  - gynekologie, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCPGYP";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Gynekologicko - porodnické oddìlení  - porodnice, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NCTRA";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Traumatologické oddìlení, NPK a.s. Chrudimská nemocnice";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"http://chrudim.nempk.cz/";"";"";""
"ZX";"NKRD";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radiodiagnostika, Oblastní nemocnice Kolín, a.s.";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.nemocnicekolin.cz/";"";"";""
"ZX";"NKRT";"FZS";"Fakulta zdravotnických studií";"8";"Jiná";"0";"ne";"1.3.2018";"";"Radioterapie, Oblastní nemocnice Kolín, a.s.";"";"";"";"0";"Pardubice";"FZS Praxe";"";"FZS Praxe, Pardubice";"";"https://www.nemocnicekolin.cz/";"";"";""
